tweetID,tweetText,retweeted,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetdate,userID,userScreen,userName,userLocation,userTimezone,Coordinates,Language,TweetPlace,Tweetcountry,countrycode
1498401623177056258,@sash_ko9199 таке враження що сто років вже не їла солодкого(,False,0,1,Twitter Web App,2022-02-28 20:56:00+00:00,460352049,MiriamFishman,"євроджавелінівна фіш, фанатка ЗСУ","Odesa, Ukraine",,,uk,Ukraine,Ukraine,UA
1498401595985379334,@Diksha86027048 @YakovKedmi Ми їх знищено,False,0,1,Twitter for iPhone,2022-02-28 20:55:54+00:00,1212481065849257985,CastroUa,CastroUA,Украина,,,uk,Ukraine,Ukraine,UA
1498401590155399168,We have good news!  Boxing world champion Oleksandr Usyk is a volunteer of the territorial defense of Kyiv.  Don't… https://t.co/Qb0lRc201p,False,1,2,Twitter for iPhone,2022-02-28 20:55:52+00:00,1498314815542079488,Ukraine_SID,Ukraine - War - Police - SID,Ukraine,,,en,Ukraine,Ukraine,UA
1498401504797106176,@Andrey_vexu @YakovKedmi Щоб не піздець повний не був)) https://t.co/89dQkb276Y,False,0,0,Twitter for iPhone,2022-02-28 20:55:32+00:00,1212481065849257985,CastroUa,CastroUA,Украина,,,uk,Ukraine,Ukraine,UA
1498401487059402757,"戦争でもご飯は大切です
レストランのコックさんが手分けして
みんなの為にご飯を用意してくれています https://t.co/II2I5e6Ltr",False,30,246,Twitter for iPhone,2022-02-28 20:55:28+00:00,1498194039748837376,parkhomenko_bog,🇺🇦 パルホメンコ・ボグダン Parkhomenko Bogdan,Ukraine,,,ja,Ukraine,Ukraine,UA
1498401329273782277,"Jennifer Griffin is a top-notch journalist. 

Proud to call her a colleague.",False,243,5944,Twitter for iPhone,2022-02-28 20:54:50+00:00,47233194,TreyYingst,Trey Yingst,Ukraine,,,en,Ukraine,Ukraine,UA
1498401304263426049,Дуче ставить крапку навіть тут! https://t.co/tUaZ39Ek6V,False,0,6,Twitter for iPhone,2022-02-28 20:54:44+00:00,1295255232923000832,nebydlo_,Чаєлюбне небидло (сорі за тавтологію),"Kyiv, Ukraine",,,uk,Ukraine,Ukraine,UA
1498401259077918721,Just posted a photo @ Ukraine https://t.co/SoycnOHu3j,False,1,1,Instagram,2022-02-28 20:54:33+00:00,26686338,marcobailey,Marco Bailey,once here once there,,"{'type': 'Point', 'coordinates': [32.0, 49.0]}",en,Ukraine,Ukraine,UA
1498401194565324811,@canada_vintage @NashaCanada А они вообще есть?,False,0,0,Twitter for Android,2022-02-28 20:54:18+00:00,1425514026545582083,diana_no33,❗Добрый_вечер❗💙💛,"Украина, Крым",,,ru,Ukraine,Ukraine,UA
1498400964222636042,@melaniejoly #StopPutin,False,0,1,Twitter for Android,2022-02-28 20:53:23+00:00,1453722485841559556,1648NA33E54,Oleksandr Voloshko,Київ,,,und,Ukraine,Ukraine,UA
1498400939601973256,"@Nora_Brayan @YakovKedmi Не хоче таке отримати , але отримує😅 https://t.co/8QcJ9QcU8a",False,0,0,Twitter for iPhone,2022-02-28 20:53:17+00:00,1212481065849257985,CastroUa,CastroUA,Украина,,,uk,Ukraine,Ukraine,UA
1498400939572613121,@_Tymoshenko ),False,0,1,Twitter for Android,2022-02-28 20:53:17+00:00,526225020,folkwulf,Life's good,"Lviv, Ukraine 🇺🇦",,,und,Ukraine,Ukraine,UA
1498400829514129410,Це добре. Хоча для москалів зараз король жаху не він. https://t.co/CqiijggJsa,False,6,53,Twitter for Android,2022-02-28 20:52:51+00:00,21739336,cgtr,Пороблено,Чернігів,,,uk,Ukraine,Ukraine,UA
1498400792595865601,Єврокомісія та об'єднання європейських електромереж погодилися розпочати процес екстреного приєднання України єдино… https://t.co/eLKJtJoPV3,False,4,11,Twitter for iPhone,2022-02-28 20:52:42+00:00,3174045111,mykolska,Nataliya Mykolska,Ukraine,,,uk,Ukraine,Ukraine,UA
1498400695933886464,"мангаліб, за що знову бан😭 https://t.co/9zjPfGmu0M",False,0,0,Twitter for Android,2022-02-28 20:52:19+00:00,1114987902327455744,_Just_vira,🇺🇦Табал🏳️‍🌈Шакакі🇺🇦,Слава Україні! ,,,uk,Ukraine,Ukraine,UA
1498400692775821313,"@dfens3k хочу бути без ніг, як і діди.",False,0,2,Twitter for Android,2022-02-28 20:52:18+00:00,538500024,nobodysuperman,пан ПівНіч❄️який Не впав з тандема ™,село на селі,,,uk,Ukraine,Ukraine,UA
1498400582582910985,@YakovKedmi Ми ідемо до вас мразі кацапськи https://t.co/NDIQ3zOscl,False,1,2,Twitter for iPhone,2022-02-28 20:51:52+00:00,1212481065849257985,CastroUa,CastroUA,Украина,,,uk,Ukraine,Ukraine,UA
1498400558205616135,"یه راهیو شروع کردم که خیلییی خفن قراره بگذره بهم حتما باشید. خوش میگذره 
راه کیف جنگ زده به لویو و فراتر از آن😉",False,0,0,Twitter for Android,2022-02-28 20:51:46+00:00,1273005355207987200,DanialHadavand,ДАН,,,,fa,Ukraine,Ukraine,UA
1498400475120488449,зарывайте,False,0,0,Twitter for Android,2022-02-28 20:51:26+00:00,965711134409023488,ieIsyfle_nn1d89,система графики и самоуничижения,ПодводныеГейзераНеМеняютПотока,,,ru,Ukraine,Ukraine,UA
1498400456057384960,"@scarmilyone Одна нога там, друга тут",False,0,3,Twitter Web App,2022-02-28 20:51:22+00:00,460352049,MiriamFishman,"євроджавелінівна фіш, фанатка ЗСУ","Odesa, Ukraine",,,ru,Ukraine,Ukraine,UA
1498400453826072580,@EuromaidanPress Thanks for sharing!,False,0,0,Twitter for iPhone,2022-02-28 20:51:21+00:00,3174045111,mykolska,Nataliya Mykolska,Ukraine,,,en,Ukraine,Ukraine,UA
1498400437011156992,On vient d’arriver à #Odessa avec @JordanFlrtn et notre guide @David_vanH après un contrôle très musclé des autorit… https://t.co/jSyLgJEXjj,False,184,720,Twitter for iPhone,2022-02-28 20:51:17+00:00,784347608,tegnererik,Erik Tegnér,France,,,fr,Ukraine,Ukraine,UA
1498400429612302338,Acaba de publicar una foto en Chernobyl Exclusion Zone https://t.co/rwwUaSQh0g,False,3,17,Instagram,2022-02-28 20:51:16+00:00,900045860,AmarnaMiller,Amarna Miller,"Madrid, Spain",,"{'type': 'Point', 'coordinates': [30.005, 51.3]}",es,Ukraine,Ukraine,UA
1498400391486226441,мы просвет закрыли я ни когда не думала что на этой земле одни идиоты они теперь вообще не соображают куда идти,False,0,0,Twitter for Android,2022-02-28 20:51:06+00:00,965711134409023488,ieIsyfle_nn1d89,система графики и самоуничижения,ПодводныеГейзераНеМеняютПотока,,,ru,Ukraine,Ukraine,UA
1498400354827919362,"If you have any doubts on Russia’s military objectives in Ukraine, watch this—&gt; https://t.co/VRJ22kijkZ",False,6,9,Twitter for iPhone,2022-02-28 20:50:58+00:00,2998950791,GTReporting,George Thomas,"Here, there & everywhere",,,en,Ukraine,Ukraine,UA
1498400341620150277,💙💛 https://t.co/JOjRZFeXmI,False,0,1,Twitter for iPhone,2022-02-28 20:50:55+00:00,3174045111,mykolska,Nataliya Mykolska,Ukraine,,,und,Ukraine,Ukraine,UA
1498400190352535553,@Kornilov1968 Заєбашили ацвабадітєлей https://t.co/XSiQfoRtlM,False,0,0,Twitter for iPhone,2022-02-28 20:50:18+00:00,1212481065849257985,CastroUa,CastroUA,Украина,,,uk,Ukraine,Ukraine,UA
1498400165526671360,#ukrainian kids singing songs about #ukraine and #kyiv in a bomb shelter. #StopPutin #putinhuilo… https://t.co/eVrkXZZjE0,False,0,0,Twitter for iPhone,2022-02-28 20:50:13+00:00,1136310298552524800,eva_tats,Eva Tats,Ukraine,,,en,Ukraine,Ukraine,UA
1498400153593593859,@nickclegg #StopPutin #StandForTruth #StandForFreedom #StandWithUkraine,False,0,0,Twitter for Android,2022-02-28 20:50:10+00:00,1453722485841559556,1648NA33E54,Oleksandr Voloshko,Київ,,,und,Ukraine,Ukraine,UA
1498400096479858692,My favorite author #JuliaQuinn who is the author of #Bridgerton novels which became very popular Netflix series hav… https://t.co/ZiHdiHi5zD,False,0,3,Twitter for Android,2022-02-28 20:49:56+00:00,1159911182133841922,Lorik67224231,Lorik,Украина,,,en,Ukraine,Ukraine,UA
1498399963952431108,"@Olha_Rev Давайте доживем і побачимо… не все так просто і швидко, їх поки заходить більше чим ми знищуємо",False,0,0,Twitter for iPhone,2022-02-28 20:49:24+00:00,2414877980,ShuNunn,Аndreas,Україна,,,uk,Ukraine,Ukraine,UA
1498399733961957386,القصة ب#إيجاز من كييف https://t.co/jUGnEzQOcZ,False,3,18,Twitter for iPhone,2022-02-28 20:48:30+00:00,969358386,Oalhajj87,Omar Alhajj عمـر الحاج,"Syria-Deir Ezzwr, Istanbul ",,,ar,Ukraine,Ukraine,UA
1498399669164158977,"@drunk_cachallot Это сегодня 50, завтра может быть 1$",False,2,65,Twitter for Android,2022-02-28 20:48:14+00:00,1171036072966545408,_tredecim_,Thirteen Bitcoins,Харків,,,ru,Ukraine,Ukraine,UA
1498399611215659011,"@TigWiesel I'm safe in Lviv. 
Three days here. We only had air raid sirens.",False,0,4,Twitter for Android,2022-02-28 20:48:00+00:00,2899711385,FuroarSuits,🇺🇦 Furoar Suits ✂️,"Odessa, Ukraine",,,en,Ukraine,Ukraine,UA
1498399594669088769,Köpek hakkındaki linç kampanyasına katılan tüm arkadaşlar. Maalesef sizin hiç bir suçunuz yok. Nefret ortamında büy… https://t.co/FEC0Nfrm4X,False,1,60,Twitter for iPhone,2022-02-28 20:47:56+00:00,27680243,smtc7,Hikmet Samet Alemdar,,,,tr,Ukraine,Ukraine,UA
1498399573169086472,"@HollyDollyMolly @Grand_Dnepr Так, лєтьоха долбоёб)))",False,0,0,Twitter for iPhone,2022-02-28 20:47:51+00:00,2414877980,ShuNunn,Аndreas,Україна,,,uk,Ukraine,Ukraine,UA
1498399502218280964,@RabidArtWork @NftMedi Thank you for sharing and supporting 🙏💗,False,0,6,Twitter for Android,2022-02-28 20:47:34+00:00,313170580,soleiva_nft,soleiva 🇺🇦,Ukraine,,,en,Ukraine,Ukraine,UA
1498399485705211905,"@kraplia Теж саме. Сьогодні кинула останні гроші на ЗСУ, аж тривога спала",False,0,2,Twitter Web App,2022-02-28 20:47:30+00:00,460352049,MiriamFishman,"євроджавелінівна фіш, фанатка ЗСУ","Odesa, Ukraine",,,uk,Ukraine,Ukraine,UA
1498399474833625093,"друг в соседней комнате включает видео, на котором слышна воздушная тревога 

мы перестаём бежать в ванную с ноутам… https://t.co/n8e43F9vti",False,0,8,Twitter for iPhone,2022-02-28 20:47:28+00:00,1436284742937235456,foxy_and_classy,Лисичка,Ukraine,,,ru,Ukraine,Ukraine,UA
1498399464901464068,"@mvv_mishynvv @3JIa_ Я думаю ЗСУ краще знають і не будуть виказувати точне розташування пташок, я про це",False,0,3,Twitter for Android,2022-02-28 20:47:26+00:00,54493013,jaxx_vb,ДіджиЗСУталізатор,"Ukraine, Kyiv",,,uk,Ukraine,Ukraine,UA
1498399354469634053,@FedorovMykhailo @elonmusk #StopPutin #StandForFreedom #StandForTruth #StandWithUkraine,False,0,0,Twitter for Android,2022-02-28 20:46:59+00:00,1453722485841559556,1648NA33E54,Oleksandr Voloshko,Київ,,,und,Ukraine,Ukraine,UA
1498399259321942021,Ще чудові новини https://t.co/eeQmF3uKvg,False,0,2,Twitter for Android,2022-02-28 20:46:36+00:00,364403147,razzner,razzner,Ternopil,,,uk,Ukraine,Ukraine,UA
1498399255244984327,"!!!

https://t.co/ukyEspKROw",False,0,0,Twitter for Android,2022-02-28 20:46:36+00:00,332857864,Bergino_Lviv,Михайло Михайлович,Львів,,,und,Ukraine,Ukraine,UA
1498399214107308032,"@elonmusk @FedorovMykhailo come to us in Moscow in the summer, kick Putin",False,0,0,Twitter for Android,2022-02-28 20:46:26+00:00,2398872611,block1377,CoX 🇺🇦,"Харків, Україна",,,en,Ukraine,Ukraine,UA
1498399046465204231,@adirchagall Земля пухом...,False,0,2,Twitter for Android,2022-02-28 20:45:46+00:00,1295181308851871747,Alex86506263,Alex,Днепропетровск ,,,uk,Ukraine,Ukraine,UA
1498398886200758276,"How different we are…

Top video:one Russian cop drives a crowd of protesters in Moscow.

Bottom video: one Ukraini… https://t.co/tRU6Qy0phl",False,0,1,Twitter for iPhone,2022-02-28 20:45:08+00:00,1479051036581142532,BoredBebra,🇺🇦Bebra🇺🇦,Ukraine,,,en,Ukraine,Ukraine,UA
1498398850654130177,Rosyjskie wojska zamalowują znaki rozpoznawcze i umieszczają na swych pojazdach ukraińskie flagi 👇 https://t.co/oCx8ykizTr,False,16,37,Twitter for Android,2022-02-28 20:44:59+00:00,2821261192,tdjedruchow,Tomasz Dawid Jędruchów,,,,pl,Ukraine,Ukraine,UA
1498398751630704640,@Grand_Dnepr @HollyDollyMolly Там тільки ядерним ударом можна спробувати знищить). Спробувати. Там ще при ссср побу… https://t.co/2EdR6UY1tH,False,0,3,Twitter for iPhone,2022-02-28 20:44:35+00:00,2414877980,ShuNunn,Аndreas,Україна,,,uk,Ukraine,Ukraine,UA
1498398749189623813,"В своем великодержавном высокомерии и сказках про ""один народ"" русская армия не позаботились о кадрах с безупречным… https://t.co/dbiPvmUTpN",False,0,4,Twitter for Android,2022-02-28 20:44:35+00:00,243647419,SKanevskiy,Sergey Veygman,"Kyiv, Ukraine",,,ru,Ukraine,Ukraine,UA
1498398737051394052,"Yaşadığım bölge böyle vuruldu.. Karadan başarısız olan kansız, kahpece vurmaya devam ediyor. https://t.co/UNOsoco1ei",False,0,0,Twitter for iPhone,2022-02-28 20:44:32+00:00,379360196,DenizhanUgurlu,Denizhan Ugurlu,Україна,,,tr,Ukraine,Ukraine,UA
1498398704776142849,"@polyovik Бачила вже мем: ""Заведу двох песиків - одного назву нлав, другого - джавелін""
А кота можна назвати байрактар",False,0,3,Twitter Web App,2022-02-28 20:44:24+00:00,460352049,MiriamFishman,"євроджавелінівна фіш, фанатка ЗСУ","Odesa, Ukraine",,,uk,Ukraine,Ukraine,UA
1498398688384794625,"I read and ""escape"" from the ukrainian bomb shelter to the world of the book. It saves me from anxiety and panic.
t… https://t.co/r8bXRZTLfd",False,0,1,Twitter for Android,2022-02-28 20:44:20+00:00,1447876397809143815,managerproekta,Менеджер твого проекту,Spreadsheet,,,en,Ukraine,Ukraine,UA
1498398678339489792,@M_Simonyan Бобриха коли забирати будете? https://t.co/yMgbtBNcAv,False,0,8,Twitter for iPhone,2022-02-28 20:44:18+00:00,1212481065849257985,CastroUa,CastroUA,Украина,,,ru,Ukraine,Ukraine,UA
1498398498600927232,"ロシア軍の装甲車はボロボロ
旧ソ連時代からそのまま https://t.co/C9vk1IUrzB",False,15,84,Twitter for iPhone,2022-02-28 20:43:35+00:00,1498194039748837376,parkhomenko_bog,🇺🇦 パルホメンコ・ボグダン Parkhomenko Bogdan,Ukraine,,,ja,Ukraine,Ukraine,UA
1498398485850165253,💛 Ford Mustang 🇺🇸 @ Ялта Крым Украина https://t.co/pkE14w1pxy,False,0,0,Instagram,2022-02-28 20:43:32+00:00,1579615766,TsarenkoG,Геннадий Царенко,Ялта,,"{'type': 'Point', 'coordinates': [34.3528972, 44.7065397]}",und,Ukraine,Ukraine,UA
1498398329201479696,@dorybvb13 Так це фейк?,False,0,0,Twitter Web App,2022-02-28 20:42:55+00:00,460352049,MiriamFishman,"євроджавелінівна фіш, фанатка ЗСУ","Odesa, Ukraine",,,ru,Ukraine,Ukraine,UA
1498398325615300614,"@sempiterlasting У мене тихо, центр",False,0,0,Twitter for Android,2022-02-28 20:42:54+00:00,21739336,cgtr,Пороблено,Чернігів,,,uk,Ukraine,Ukraine,UA
1498398308934590468,Подяка :) https://t.co/oV27Zl023V,False,0,2,Twitter for Android,2022-02-28 20:42:50+00:00,364403147,razzner,razzner,Ternopil,,,uk,Ukraine,Ukraine,UA
1498398300164304896,у нас поповнення в рядах секс-символів https://t.co/7yrNIhigDd,False,2,61,Twitter for iPhone,2022-02-28 20:42:48+00:00,705743976977014784,LHopppe,уже з брекетами 🇺🇦,Дикий Захід,,,uk,Ukraine,Ukraine,UA
1498398276227325953,"Путін, як колишній-має після розставання (самогубства) оплатити довічно нам усім психотерапевта і безлім подорожі на Мальдіви",False,0,1,Twitter for iPhone,2022-02-28 20:42:42+00:00,1490413640335474695,diandrunyk,Diana🇺🇦,Україна,,,uk,Ukraine,Ukraine,UA
1498398239372070913,@NATObandera перемога в конкурсі капітанов.,False,0,4,Twitter for Android,2022-02-28 20:42:33+00:00,538500024,nobodysuperman,пан ПівНіч❄️який Не впав з тандема ™,село на селі,,,uk,Ukraine,Ukraine,UA
1498398229578366983,"@AS7404542949 Та це піздєц, вони заводять більше чим ми знищуєм…",False,0,0,Twitter for iPhone,2022-02-28 20:42:31+00:00,2414877980,ShuNunn,Аndreas,Україна,,,uk,Ukraine,Ukraine,UA
